Date;AAPL;AMZN;BA;BAC;BRK-B;CSCO;CVX;FB;GOOG;HD;INTC;JNJ;JPM;MA;MRK;MSFT;PFE;PG;T;UNH;V;VZ;WFC;WMT;XOM;RUI
29/08/2018;222.979996;1998.099976;350.190002;31.139999;211.270004;47.480000;120.220001;175.899994;1249.300049;201.679993;48.750000;134.860001;115.760002;214.570007;68.809998;112.019997;41.500000;83.489998;32.230000;269.000000;147.029999;54.570000;58.959999;95.639999;80.860001;1617.250000
30/08/2018;225.029999;2002.380005;346.899994;31.010000;209.750000;47.150002;119.809998;177.639999;1239.119995;199.259995;48.240002;134.949997;115.190002;213.800003;68.540001;111.949997;41.500000;83.410004;31.959999;268.390015;146.740005;54.750000;58.459999;96.099998;80.510002;1610.050049
31/08/2018;227.630005;2012.709961;342.790009;30.930000;208.720001;47.770000;118.459999;175.729996;1218.189941;200.770004;48.430000;134.690002;114.580002;215.559998;68.589996;112.330002;41.520000;82.949997;31.940001;268.459991;146.889999;54.369999;58.480000;95.860001;80.169998;1610.699951
04/09/2018;228.360001;2039.510010;346.250000;31.139999;210.050003;47.730000;118.870003;171.160004;1197.000000;205.080002;47.959999;133.720001;115.150002;216.820007;67.949997;111.709999;41.369999;82.699997;31.860001;268.510010;147.800003;53.189999;58.799999;95.360001;80.290001;1608.380005
05/09/2018;226.869995;1994.819946;346.679993;31.180000;212.259995;47.270000;118.919998;167.179993;1186.479980;204.149994;47.720001;135.860001;114.589996;211.160004;68.620003;108.489998;41.849998;83.290001;32.020000;267.640015;142.669998;53.820000;58.950001;96.620003;81.360001;1603.079956
06/09/2018;223.100006;1958.310059;351.269989;30.850000;212.880005;47.279999;115.230003;162.529999;1171.439941;205.889999;47.259998;136.869995;114.099998;212.770004;69.379997;108.739998;41.779999;82.650002;32.180000;269.649994;144.500000;54.290001;57.930000;96.449997;80.459999;1597.150024
07/09/2018;221.300003;1952.069946;349.279999;30.860001;214.039993;47.049999;114.599998;163.039993;1164.829956;206.229996;46.450001;137.320007;114.320000;211.089996;69.669998;108.209999;42.200001;81.910004;32.119999;268.279999;143.199997;54.000000;57.400002;95.830002;81.830002;1593.510010
10/09/2018;218.330002;1939.010010;341.859985;30.820000;215.110001;47.070000;114.480003;164.179993;1164.640015;210.690002;46.299999;137.210007;113.709999;211.669998;69.559998;109.379997;42.060001;82.379997;32.389999;259.730011;144.080002;54.119999;57.459999;96.900002;81.709999;1596.939941
11/09/2018;223.850006;1987.150024;345.250000;30.850000;215.100006;47.029999;115.019997;165.940002;1177.359985;213.850006;44.930000;138.509995;114.430000;213.449997;69.080002;111.239998;42.310001;82.010002;32.669998;261.040009;145.490005;54.720001;57.380001;96.639999;82.860001;1602.619995
12/09/2018;221.070007;1990.000000;353.410004;30.430000;214.589996;46.889999;115.790001;162.000000;1162.819946;211.979996;44.930000;139.360001;113.080002;214.029999;69.860001;111.709999;42.410000;83.110001;33.419998;262.670013;146.570007;54.970001;55.939999;95.970001;83.129997;1603.260010
13/09/2018;226.410004;1989.869995;355.459991;30.139999;214.889999;47.240002;116.300003;161.360001;1175.329956;209.449997;45.570000;139.889999;113.519997;217.220001;70.830002;112.910004;42.849998;83.449997;33.680000;265.489990;147.630005;54.939999;55.000000;95.120003;82.320000;1611.479980
14/09/2018;223.839996;1970.189941;359.799988;30.370001;216.369995;47.400002;117.379997;162.320007;1172.530029;209.070007;45.540001;139.490005;113.500000;217.960007;69.980003;113.370003;42.959999;83.610001;33.599998;265.309998;147.839996;54.549999;54.730000;94.589996;82.919998;1612.420044
17/09/2018;217.880005;1908.030029;355.959991;30.280001;216.289993;47.110001;117.510002;160.580002;1156.050049;208.399994;45.419998;139.960007;113.839996;216.470001;70.419998;112.139999;43.009998;84.250000;33.619999;263.869995;146.179993;54.700001;54.310001;94.820000;83.410004;1602.329956
18/09/2018;218.240005;1941.050049;363.579987;30.209999;218.300003;47.459999;118.129997;160.300003;1161.219971;211.020004;46.099998;140.539993;114.300003;220.050003;70.419998;113.209999;43.509998;84.000000;33.720001;263.290009;147.630005;54.389999;54.500000;95.430000;83.629997;1610.839966
19/09/2018;218.369995;1926.420044;365.220001;31.000000;220.949997;47.279999;119.510002;163.059998;1171.089966;211.679993;46.150002;140.460007;117.620003;218.190002;69.980003;111.699997;43.259998;84.000000;33.369999;265.329987;147.419998;53.500000;55.220001;95.239998;84.629997;1611.880005
20/09/2018;220.029999;1944.300049;367.459991;31.190001;221.679993;47.730000;119.419998;166.020004;1186.869995;211.059998;47.200001;141.979996;118.629997;221.389999;70.779999;113.570000;43.750000;85.360001;33.439999;266.390015;149.240005;53.950001;55.549999;95.750000;84.820000;1624.280029
21/09/2018;217.660004;1915.010010;372.230011;31.030001;220.520004;48.560001;121.129997;162.929993;1166.089966;212.389999;46.660000;142.880005;117.849998;221.899994;71.099998;114.260002;44.060001;85.820000;33.779999;266.670013;150.050003;54.419998;54.990002;95.900002;85.169998;1623.329956
24/09/2018;220.789993;1934.359985;367.989990;30.740000;218.130005;48.439999;122.620003;165.410004;1173.369995;207.990005;46.910000;140.470001;116.720001;221.350006;70.779999;114.669998;43.930000;84.269997;33.910000;267.359985;149.110001;53.540001;54.259998;94.919998;86.599998;1617.520020
25/09/2018;222.190002;1974.550049;367.230011;30.670000;218.050003;48.470001;123.370003;164.910004;1184.650024;207.460007;45.910000;138.639999;116.389999;222.119995;70.650002;114.449997;43.790001;83.120003;33.759998;263.510010;149.580002;53.049999;54.230000;95.099998;86.500000;1615.939941
26/09/2018;220.419998;1974.849976;365.029999;30.129999;216.110001;48.410000;121.949997;166.949997;1180.489990;207.520004;45.700001;138.160004;115.019997;222.259995;70.330002;113.980003;43.680000;83.260002;33.349998;262.910004;149.270004;53.139999;53.160000;94.589996;85.779999;1610.030029
27/09/2018;224.949997;2012.979980;367.390015;29.940001;216.699997;48.330002;122.470001;168.839996;1194.640015;206.839996;45.880001;138.220001;114.519997;222.309998;70.720001;114.410004;43.900002;82.860001;33.419998;264.649994;150.020004;53.590000;52.820000;94.129997;85.769997;1614.319946
28/09/2018;225.740005;2003.000000;371.899994;29.459999;214.110001;48.650002;122.279999;164.460007;1193.469971;207.149994;47.290001;138.169998;112.839996;222.610001;70.940002;114.370003;44.070000;83.230003;33.580002;266.040009;150.089996;53.389999;52.560001;93.910004;85.019997;1614.540039
01/10/2018;227.259995;2004.359985;382.290009;29.650000;214.779999;48.869999;124.389999;162.440002;1195.310059;207.600006;46.450001;139.690002;113.500000;223.770004;71.529999;115.610001;44.270000;83.669998;33.490002;269.100006;150.789993;53.840000;52.250000;94.400002;85.809998;1619.089966
02/10/2018;229.279999;1971.310059;386.369995;29.580000;215.289993;49.009998;124.739998;159.330002;1200.109985;204.750000;48.099998;140.479996;113.970001;222.369995;71.750000;115.150002;44.220001;84.360001;33.919998;270.630005;149.669998;54.419998;52.130001;95.150002;86.459999;1617.660034
03/10/2018;232.070007;1952.760010;392.299988;30.000000;216.399994;49.139999;125.309998;162.429993;1202.949951;203.740005;48.759998;139.029999;115.040001;223.130005;71.370003;115.169998;44.810001;83.029999;33.919998;270.899994;149.369995;54.290001;52.650002;94.070000;86.150002;1619.349976
04/10/2018;227.990005;1909.420044;389.989990;30.430000;218.970001;48.380001;124.949997;158.850006;1168.189941;198.850006;48.130001;139.350006;115.269997;216.149994;71.220001;112.790001;44.700001;81.919998;34.119999;268.320007;146.759995;55.020000;53.509998;94.209999;85.580002;1605.130005
05/10/2018;224.289993;1889.650024;386.470001;30.230000;219.460007;48.130001;125.330002;157.330002;1157.349976;196.380005;47.029999;139.100006;114.620003;213.259995;71.029999;112.129997;44.910000;82.150002;33.990002;269.200012;145.360001;54.939999;53.189999;93.309998;85.339996;1595.819946
08/10/2018;223.770004;1864.420044;385.769989;30.270000;222.059998;47.520000;124.839996;157.250000;1148.969971;198.410004;47.029999;139.389999;115.320000;208.259995;71.459999;110.849998;45.279999;82.400002;34.110001;269.010010;141.889999;55.020000;53.669998;94.690002;86.129997;1594.089966
09/10/2018;226.869995;1870.319946;385.440002;29.980000;223.759995;47.490002;126.820000;157.899994;1138.819946;195.750000;46.549999;139.199997;114.519997;209.759995;72.339996;112.260002;45.470001;82.199997;33.500000;270.109985;142.309998;54.990002;53.529999;97.080002;86.510002;1591.339966
10/10/2018;216.360001;1755.250000;367.470001;29.240000;213.100006;45.630001;122.599998;151.380005;1081.219971;193.699997;44.799999;137.729996;111.470001;196.690002;70.449997;106.160004;44.509998;81.440002;32.849998;263.079987;135.520004;54.330002;52.430000;95.760002;84.519997;1539.260010
11/10/2018;214.449997;1719.359985;358.109985;28.360001;205.190002;44.119999;118.430000;153.350006;1079.319946;189.740005;44.230000;133.839996;108.129997;194.509995;68.370003;105.910004;42.810001;78.870003;31.750000;257.119995;133.729996;53.330002;51.439999;93.919998;81.599998;1508.140015
12/10/2018;222.110001;1788.609985;360.109985;28.459999;206.800003;45.709999;117.769997;153.740005;1110.079956;192.470001;44.880001;133.869995;106.949997;204.220001;69.809998;109.570000;43.779999;79.059998;32.250000;259.609985;140.059998;53.730000;52.110001;94.809998;81.379997;1529.150024
15/10/2018;217.360001;1760.949951;358.880005;27.920000;205.029999;44.669998;116.940002;153.520004;1092.250000;191.169998;44.529999;133.949997;106.339996;200.320007;69.459999;107.599998;43.119999;80.129997;32.360001;260.250000;137.229996;53.599998;53.240002;93.820000;80.820000;1521.119995
16/10/2018;222.149994;1819.959961;368.250000;28.530001;209.830002;45.820000;117.510002;158.779999;1121.280029;193.580002;45.939999;136.559998;108.620003;207.779999;71.220001;111.000000;43.930000;81.010002;32.389999;272.570007;141.740005;53.700001;53.730000;95.809998;81.199997;1554.250000
17/10/2018;221.190002;1831.729980;365.500000;28.900000;210.520004;45.939999;117.290001;159.419998;1115.689941;185.169998;45.889999;139.460007;109.830002;207.380005;71.820000;110.709999;44.570000;81.860001;32.570000;267.299988;142.449997;53.959999;54.459999;96.559998;81.500000;1553.390015
18/10/2018;216.020004;1770.719971;359.350006;28.250000;208.699997;45.459999;117.470001;154.919998;1087.969971;180.440002;44.970001;139.500000;108.089996;203.619995;72.209999;108.500000;44.000000;80.239998;32.500000;266.809998;139.289993;54.650002;53.099998;96.169998;81.849998;1530.800049
19/10/2018;219.309998;1764.030029;356.260010;28.320000;209.830002;45.340000;118.139999;154.050003;1096.459961;179.850006;44.000000;139.050003;107.910004;203.059998;72.349998;108.660004;44.500000;87.300003;32.869999;265.299988;140.080002;54.900002;52.889999;97.150002;81.970001;1528.979980
22/10/2018;220.649994;1789.300049;355.980011;27.379999;206.190002;45.759998;117.209999;154.779999;1101.160034;178.750000;45.009998;138.679993;106.360001;204.500000;72.570000;109.629997;44.369999;86.599998;32.669998;262.190002;140.639999;54.980000;51.650002;97.139999;81.150002;1522.439941
23/10/2018;222.729996;1768.699951;350.049988;27.020000;204.000000;45.419998;113.400002;154.389999;1103.689941;178.529999;44.500000;138.929993;105.250000;202.429993;72.099998;108.099998;44.099998;87.160004;33.020000;264.859985;139.119995;57.209999;51.560001;97.800003;79.839996;1513.979980
24/10/2018;215.089996;1664.199951;354.649994;26.190001;199.809998;44.070000;110.209999;146.039993;1050.709961;176.970001;42.419998;137.470001;103.290001;195.690002;70.540001;102.320000;42.480000;89.459999;30.360001;256.320007;134.259995;57.419998;50.189999;97.559998;77.620003;1466.780029
25/10/2018;219.800003;1782.170044;363.769989;26.590000;201.979996;45.470001;111.580002;150.949997;1095.569946;179.070007;44.310001;138.470001;104.860001;204.199997;69.959999;108.300003;43.410000;89.000000;29.980000;264.239990;140.520004;56.430000;51.860001;99.180000;78.309998;1493.949951
26/10/2018;216.300003;1642.810059;359.269989;26.389999;198.490005;44.250000;111.529999;145.369995;1071.469971;172.229996;45.689999;136.970001;103.419998;197.490005;70.400002;106.959999;42.599998;87.860001;29.090000;258.179993;137.740005;55.509998;51.250000;98.940002;77.529999;1468.660034
29/10/2018;212.240005;1538.880005;335.589996;26.610001;200.039993;43.840000;108.930000;142.089996;1020.080017;173.199997;45.400002;137.550003;104.849998;191.039993;71.449997;103.849998;43.230000;88.239998;29.639999;256.519989;134.330002;56.480000;52.230000;99.800003;77.050003;1458.800049
30/10/2018;213.300003;1530.420044;349.910004;26.780001;203.350006;44.580002;110.849998;146.220001;1036.209961;176.240005;47.759998;140.750000;106.699997;187.729996;72.870003;103.730003;42.889999;89.190002;30.469999;258.279999;132.759995;58.180000;52.689999;102.419998;78.779999;1481.859985
31/10/2018;218.860001;1598.010010;354.859985;27.500000;205.279999;45.750000;111.650002;151.789993;1076.770020;175.880005;46.880001;139.990005;109.019997;197.669998;73.610001;106.809998;43.060001;88.680000;30.680000;261.350006;137.850006;57.090000;53.230000;100.279999;79.680000;1498.650024
01/11/2018;222.220001;1665.530029;363.070007;27.809999;205.860001;45.650002;111.169998;151.750000;1070.000000;180.460007;48.220001;140.820007;108.980003;199.710007;73.120003;105.919998;43.669998;89.589996;30.490000;260.929993;140.830002;56.049999;53.560001;100.580002;80.669998;1516.040039
02/11/2018;207.479996;1665.530029;357.750000;27.889999;206.570007;45.480000;114.730003;150.350006;1057.790039;179.929993;47.110001;140.679993;108.379997;197.720001;72.269997;106.160004;42.930000;89.809998;30.520000;261.010010;139.779999;56.630001;53.610001;101.339996;81.949997;1506.689941
05/11/2018;201.589996;1627.800049;361.980011;28.059999;216.240005;46.139999;118.940002;148.679993;1040.089966;182.190002;47.970001;142.199997;109.089996;197.979996;73.120003;107.510002;43.520000;91.199997;30.629999;261.010010;139.800003;57.209999;53.660000;102.910004;81.639999;1514.040039
06/11/2018;203.770004;1642.810059;366.470001;28.209999;218.509995;46.500000;118.900002;149.940002;1055.810059;182.009995;47.250000;142.570007;109.599998;199.149994;73.309998;107.720001;43.009998;91.510002;30.959999;263.540009;140.789993;57.209999;53.549999;103.330002;81.989998;1523.209961
07/11/2018;209.949997;1755.489990;372.019989;28.540001;221.240005;47.900002;120.870003;151.529999;1093.390015;187.229996;48.720001;144.750000;111.480003;208.240005;75.080002;111.959999;44.400002;91.290001;31.100000;274.630005;144.779999;57.650002;53.580002;104.320000;83.029999;1554.849976
08/11/2018;208.490005;1754.910034;370.769989;28.870001;222.419998;48.439999;119.360001;147.869995;1082.400024;188.000000;48.990002;145.300003;112.379997;208.860001;75.480003;111.750000;43.849998;91.360001;31.040001;276.649994;145.229996;58.270000;53.160000;104.879997;81.709999;1550.270020
09/11/2018;204.470001;1712.430054;369.339996;28.520000;219.630005;47.110001;119.510002;144.960007;1066.150024;185.990005;48.110001;145.339996;111.290001;205.619995;74.860001;109.570000;44.279999;92.410004;30.690001;276.549988;143.929993;58.459999;53.040001;105.559998;80.870003;1535.660034
12/11/2018;194.169998;1636.849976;357.029999;27.750000;215.419998;45.619999;117.389999;141.550003;1038.630005;179.429993;46.650002;145.619995;108.949997;199.139999;74.690002;106.870003;44.110001;92.699997;30.780001;272.380005;139.720001;58.720001;52.349998;103.870003;79.830002;1505.420044
13/11/2018;192.229996;1631.170044;349.510010;27.760000;217.919998;45.119999;115.349998;142.160004;1036.050049;179.000000;47.389999;144.679993;109.589996;198.169998;74.610001;106.940002;43.520000;93.470001;30.330000;269.220001;139.720001;58.660000;52.740002;102.940002;78.000000;1503.640015
14/11/2018;186.800003;1599.010010;344.720001;27.209999;216.029999;44.330002;115.720001;144.220001;1043.660034;179.899994;47.090000;144.250000;107.330002;197.580002;74.089996;104.970001;42.910000;93.489998;30.510000;264.959991;139.490005;58.939999;52.150002;101.529999;77.389999;1492.160034
15/11/2018;191.410004;1619.439941;341.570007;27.900000;217.380005;46.770000;116.949997;143.850006;1064.709961;177.360001;48.110001;144.500000;110.070000;200.710007;74.839996;107.279999;43.209999;93.830002;30.120001;264.940002;141.839996;59.080002;52.820000;99.540001;78.190002;1508.329956
16/11/2018;193.529999;1593.410034;335.950012;27.750000;218.410004;46.349998;119.059998;139.529999;1061.489990;177.020004;48.830002;145.990005;109.989998;199.039993;76.059998;108.290001;43.509998;93.820000;30.290001;271.109985;140.179993;60.209999;52.939999;97.690002;78.959999;1511.609985
19/11/2018;185.860001;1512.290039;320.940002;27.750000;217.940002;45.750000;119.419998;131.550003;1020.000000;173.589996;48.000000;147.729996;110.830002;189.279999;76.349998;104.620003;44.180000;93.290001;30.350000;266.049988;134.759995;60.619999;53.320000;96.779999;79.220001;1485.540039
20/11/2018;176.979996;1495.459961;317.700012;27.379999;210.710007;44.490002;116.099998;132.429993;1025.760010;169.050003;47.389999;146.449997;108.449997;187.059998;74.779999;101.709999;43.529999;92.099998;29.420000;261.500000;133.369995;59.459999;52.540001;94.160004;76.970001;1459.170044
21/11/2018;176.779999;1516.729980;317.320007;27.270000;210.860001;44.889999;117.570000;134.820007;1037.609985;169.300003;47.029999;141.990005;107.639999;187.660004;74.790001;103.110001;43.099998;91.410004;29.770000;260.549988;134.419998;59.160000;52.430000;94.169998;77.559998;1465.020020
23/11/2018;172.289993;1502.060059;312.320007;26.969999;207.070007;44.540001;113.599998;131.729996;1023.880005;168.850006;46.540001;142.229996;106.650002;182.600006;74.669998;103.070000;43.139999;91.540001;29.360001;261.619995;132.869995;58.639999;51.830002;95.099998;75.489998;1456.229980
26/11/2018;174.619995;1581.329956;316.359985;27.559999;210.630005;45.570000;114.980003;136.380005;1048.619995;169.820007;47.450001;141.369995;109.260002;191.850006;75.440002;106.470001;43.340000;91.940002;29.950001;266.160004;135.940002;59.169998;52.880001;95.150002;76.980003;1478.979980
27/11/2018;174.240005;1581.420044;318.029999;27.740000;212.529999;46.119999;115.209999;135.000000;1044.410034;173.220001;48.070000;143.220001;109.720001;192.979996;76.339996;107.139999;44.070000;92.720001;30.440001;271.149994;135.910004;60.650002;53.189999;95.040001;77.050003;1482.060059
28/11/2018;180.940002;1677.750000;333.500000;28.430000;217.500000;47.290001;118.139999;136.759995;1086.229980;177.429993;48.860001;146.440002;110.940002;202.279999;77.230003;111.120003;44.900002;93.010002;30.740000;280.950012;141.380005;60.060001;54.349998;97.459999;78.449997;1516.270020
29/11/2018;179.550003;1673.569946;342.559998;28.040001;217.699997;47.340000;118.849998;138.679993;1088.300049;175.660004;47.700001;145.850006;110.059998;196.660004;77.910004;110.190002;45.509998;92.820000;30.570000;282.549988;139.100006;59.450001;54.040001;97.290001;79.059998;1513.180054
30/11/2018;178.580002;1690.170044;346.760010;28.400000;218.240005;47.869999;118.940002;140.610001;1094.430054;180.320007;49.310001;146.899994;111.190002;201.070007;79.339996;110.889999;46.230000;94.510002;31.240000;281.359985;141.710007;60.299999;54.279999;97.650002;79.500000;1525.560059
03/12/2018;184.820007;1772.359985;359.959991;28.540001;220.809998;48.740002;120.669998;141.089996;1106.430054;181.740005;50.130001;146.210007;112.239998;209.860001;79.220001;112.089996;45.990002;93.320000;31.709999;286.329987;145.000000;58.160000;54.240002;98.750000;81.220001;1542.449951
04/12/2018;176.690002;1668.400024;342.500000;26.990000;210.119995;47.349998;117.239998;137.929993;1050.819946;175.300003;47.750000;146.029999;107.230003;200.490005;78.209999;108.519997;45.139999;93.309998;30.730000;278.549988;138.639999;58.090000;51.779999;95.809998;79.430000;1492.290039
06/12/2018;174.720001;1699.189941;331.899994;26.280001;207.960007;48.389999;115.910004;139.630005;1068.729980;175.960007;48.369999;145.910004;105.190002;202.990005;78.370003;109.190002;44.980000;93.550003;30.530001;276.850006;141.050003;58.080002;51.090000;94.769997;78.389999;1490.640015
07/12/2018;168.490005;1629.130005;323.220001;25.430000;204.880005;46.439999;115.489998;137.419998;1036.579956;172.789993;46.240002;145.429993;103.290001;196.500000;76.720001;104.820000;43.919998;92.449997;30.139999;269.179993;137.110001;57.680000;50.259998;93.190002;77.639999;1455.800049
10/12/2018;169.600006;1641.030029;326.350006;24.760000;203.259995;46.860001;114.940002;141.850006;1039.550049;171.690002;47.209999;145.259995;101.360001;198.059998;77.419998;107.589996;44.400002;93.029999;29.910000;266.529999;137.880005;58.270000;48.799999;93.940002;76.540001;1457.660034
11/12/2018;168.630005;1643.239990;322.029999;24.580000;202.279999;47.090000;115.470001;142.080002;1051.750000;172.210007;47.380001;146.500000;100.370003;197.740005;77.110001;108.589996;44.009998;93.910004;29.700001;267.220001;136.809998;58.849998;47.759998;93.849998;76.680000;1456.780029
12/12/2018;169.100006;1663.540039;326.690002;24.520000;202.479996;47.419998;115.620003;144.500000;1063.680054;174.210007;47.830002;147.100006;101.019997;200.289993;78.010002;109.080002;44.160000;94.029999;30.160000;270.640015;137.800003;57.250000;47.740002;93.110001;76.019997;1464.910034
13/12/2018;170.949997;1658.380005;325.470001;24.400000;202.419998;47.470001;115.940002;145.009995;1061.900024;173.869995;48.290001;147.839996;101.120003;198.960007;79.010002;109.449997;44.570000;96.489998;29.910000;272.149994;137.539993;57.090000;47.029999;92.959999;76.980003;1463.349976
14/12/2018;165.479996;1591.910034;318.750000;24.480000;200.000000;45.820000;113.830002;144.059998;1042.099976;172.289993;47.860001;133.000000;100.290001;195.330002;76.480003;106.029999;43.799999;96.639999;30.219999;265.019989;135.089996;57.080002;46.540001;91.849998;75.580002;1436.310059
17/12/2018;163.940002;1520.910034;316.130005;24.469999;197.919998;44.200001;112.449997;140.190002;1016.530029;167.970001;47.080002;129.139999;99.010002;190.449997;75.230003;102.889999;43.110001;92.769997;29.860001;258.070007;131.399994;55.950001;46.610001;90.769997;74.040001;1405.719971
18/12/2018;166.070007;1551.479980;328.059998;24.469999;196.520004;44.060001;109.739998;143.660004;1028.709961;170.039993;47.740002;130.419998;98.540001;191.610001;74.330002;103.970001;42.400002;92.489998;29.750000;252.970001;132.660004;55.650002;46.520000;91.080002;72.000000;1405.900024
19/12/2018;160.889999;1495.079956;319.549988;24.180000;195.169998;43.139999;107.830002;133.240005;1023.010010;167.559998;45.570000;127.610001;97.290001;187.119995;73.769997;103.690002;41.970001;91.760002;29.820000;250.309998;131.259995;55.860001;45.669998;90.550003;70.779999;1384.270020
20/12/2018;156.830002;1460.829956;313.049988;24.110001;193.580002;42.490002;104.980003;133.399994;1009.409973;164.160004;45.540001;128.270004;96.449997;182.710007;73.489998;101.510002;41.950001;90.980003;28.650000;242.440002;128.759995;55.070000;46.040001;87.279999;68.629997;1362.180054
21/12/2018;150.729996;1377.449951;304.549988;23.370001;192.100006;41.849998;104.209999;124.949997;979.539978;160.479996;44.840000;128.089996;94.169998;175.190002;72.900002;98.230003;41.930000;90.970001;28.309999;238.339996;124.260002;54.919998;45.119999;87.129997;68.120003;1333.949951
24/12/2018;146.830002;1343.959961;294.160004;22.730000;187.759995;40.279999;100.989998;124.059998;976.219971;158.139999;43.590000;122.839996;92.139999;174.649994;71.150002;94.129997;40.549999;87.360001;27.360001;232.940002;121.730003;53.049999;43.599998;85.820000;65.510002;1298.020020
26/12/2018;157.169998;1470.900024;313.929993;24.110001;197.570007;42.470001;107.389999;134.179993;1039.459961;168.279999;46.189999;126.709999;95.959999;186.429993;74.000000;100.559998;42.189999;90.089996;28.080000;243.350006;130.229996;54.439999;45.590000;90.410004;68.639999;1362.479980
27/12/2018;156.149994;1461.640015;317.140015;24.370001;200.119995;42.910000;109.320000;134.520004;1043.880005;170.320007;46.360001;127.410004;97.040001;188.690002;75.379997;101.180000;42.849998;92.019997;28.150000;245.970001;132.009995;55.150002;45.529999;91.589996;68.940002;1373.780029
28/12/2018;156.229996;1478.020020;316.380005;24.389999;202.080002;42.770000;108.650002;133.199997;1037.079956;170.220001;46.750000;127.269997;96.830002;186.160004;75.370003;100.389999;42.959999;91.180000;28.459999;246.240005;130.940002;55.270000;45.779999;92.129997;68.169998;1372.329956
31/12/2018;157.740005;1501.969971;322.500000;24.639999;204.179993;43.330002;108.790001;131.089996;1035.609985;171.820007;46.930000;129.050003;97.620003;188.649994;76.410004;101.570000;43.650002;91.919998;28.540001;249.119995;131.940002;56.220001;46.080002;93.150002;68.190002;1384.260010
02/01/2019;157.919998;1539.130005;323.809998;24.959999;202.800003;42.950001;110.690002;135.679993;1045.849976;172.410004;47.080002;127.750000;99.309998;189.740005;75.589996;101.120003;43.250000;91.279999;29.540001;243.490005;132.919998;56.020000;46.939999;93.339996;69.690002;1385.229980
03/01/2019;142.190002;1500.280029;310.899994;24.559999;191.660004;41.070000;108.570000;131.740005;1016.059998;168.610001;44.490002;125.720001;97.110001;181.179993;74.040001;97.400002;42.040001;90.639999;29.580000;236.850006;128.130005;56.220001;46.570000;92.860001;68.620003;1351.869995
04/01/2019;148.259995;1575.390015;327.079987;25.580000;195.199997;42.919998;110.820000;137.949997;1070.709961;173.619995;47.220001;127.830002;100.690002;189.759995;76.269997;101.930000;43.000000;92.489998;30.340000;239.619995;133.649994;56.360001;47.950001;93.440002;71.150002;1398.339966
07/01/2019;147.929993;1629.510010;328.109985;25.559999;196.910004;43.209999;112.260002;138.050003;1068.390015;177.039993;47.439999;127.010002;100.760002;191.220001;75.430000;102.059998;43.230000;92.120003;30.889999;240.080002;136.059998;56.720001;47.639999;94.540001;71.519997;1409.359985
08/01/2019;150.750000;1656.579956;340.529999;25.510000;196.309998;43.560001;111.769997;142.529999;1076.280029;177.889999;47.740002;129.960007;100.570000;192.279999;75.989998;102.800003;43.430000;92.459999;31.280001;243.289993;136.800003;58.380001;47.540001;95.199997;72.040001;1423.709961
09/01/2019;153.309998;1659.420044;343.829987;25.760000;196.369995;43.320000;113.269997;144.229996;1074.660034;179.729996;48.009998;128.929993;100.400002;195.770004;75.410004;104.269997;43.340000;90.949997;30.100000;243.639999;138.410004;57.049999;47.799999;94.889999;72.419998;1430.319946
10/01/2019;153.800003;1656.219971;352.609985;25.730000;196.580002;43.240002;113.449997;144.199997;1070.329956;179.059998;48.560001;129.710007;100.389999;196.949997;74.480003;103.599998;42.310001;91.169998;30.400000;244.869995;138.669998;57.599998;47.750000;94.959999;72.050003;1437.099976
11/01/2019;152.289993;1640.560059;352.899994;26.030001;196.289993;43.490002;112.540001;143.800003;1057.189941;179.410004;48.930000;129.750000;99.910004;195.899994;74.900002;102.800003;42.880001;91.769997;30.870001;247.669998;138.059998;58.020000;47.869999;94.839996;71.720001;1436.989990
14/01/2019;150.000000;1617.209961;350.359985;26.370001;195.779999;43.209999;111.720001;145.389999;1044.689941;178.809998;48.349998;128.279999;100.940002;195.429993;73.370003;102.050003;42.369999;91.150002;30.620001;248.059998;137.100006;58.029999;48.419998;94.949997;71.629997;1429.150024
15/01/2019;153.070007;1674.560059;352.239990;26.549999;196.940002;44.020000;112.120003;148.949997;1077.150024;176.470001;48.599998;129.360001;101.680000;196.520004;74.500000;105.010002;42.730000;92.010002;30.600000;256.869995;137.339996;58.099998;47.669998;96.250000;71.669998;1444.130005
16/01/2019;154.940002;1683.780029;352.059998;28.450001;198.410004;43.959999;111.400002;147.539993;1080.969971;177.039993;48.130001;128.039993;102.500000;197.770004;74.610001;105.379997;42.110001;91.370003;30.559999;261.459991;137.339996;57.080002;48.939999;96.349998;71.639999;1448.030029
17/01/2019;155.860001;1693.219971;359.089996;28.990000;198.779999;44.209999;111.959999;148.300003;1089.900024;174.869995;48.470001;129.089996;102.919998;199.309998;75.599998;106.120003;42.470001;90.639999;30.639999;259.769989;137.279999;56.830002;49.230000;96.739998;72.129997;1459.189941
18/01/2019;156.820007;1696.199951;364.730011;29.299999;204.479996;45.029999;114.370003;150.039993;1098.260010;179.580002;49.189999;130.690002;104.589996;202.000000;75.870003;107.709999;42.529999;91.419998;30.959999;265.500000;138.500000;57.090000;50.009998;97.730003;72.989998;1478.250000
22/01/2019;153.300003;1632.170044;357.899994;29.090000;200.720001;44.779999;112.339996;147.570007;1070.520020;177.110001;48.270000;128.800003;102.940002;199.460007;75.830002;105.680000;42.270000;90.440002;30.580000;265.690002;138.050003;56.990002;49.860001;97.489998;71.889999;1457.250000
